"","scenario","obs_per_trial","n_subj","method","class_true","run","class_pred","RI","RIc","NMI","NMIc","warnings"
"1008","sc8",4,200,"BMEM",4,1,2,0.724864020006252,0.898468271334792,0.381672948690662,0.695272987814607,"none"
"1009","sc8",4,200,"LCA",4,2,4,0.850153172866521,0.850153172866521,0.602034602028065,0.602034602028065,"none"
"1010","sc8",4,200,"GLM",4,2,4,0.865858080650203,0.865858080650203,0.622325067931977,0.622325067931977,"none"
"1011","sc8",4,200,"BMEM",4,2,4,0.86305720537668,0.86305720537668,0.605743709716147,0.605743709716147,"none"
"1012","sc8",4,200,"LCA",4,3,4,0.818743357299156,0.818743357299156,0.516828479434036,0.516828479434036,"none"
"1013","sc8",4,200,"GLM",4,3,4,0.842600812753986,0.842600812753986,0.554854654934928,0.554854654934928,"none"
"1014","sc8",4,200,"BMEM",4,3,4,0.842050640825258,0.842050640825258,0.549418369824917,0.549418369824917,"none"
"1015","sc8",4,200,"LCA",4,4,4,0.891165989371679,0.891165989371679,0.694124326269732,0.694124326269732,"none"
"1016","sc8",4,200,"GLM",4,4,4,0.870009377930603,0.870009377930603,0.615012176781648,0.615012176781648,"none"
"1017","sc8",4,200,"BMEM",4,4,4,0.866558299468584,0.866558299468584,0.607015943021108,0.607015943021108,"none"
"1018","sc8",4,200,"LCA",4,5,4,0.864707721162863,0.864707721162863,0.636576653261688,0.636576653261688,"none"
"1019","sc8",4,200,"GLM",4,5,4,0.871109721788059,0.871109721788059,0.646949297756258,0.646949297756258,"none"
"1020","sc8",4,200,"BMEM",4,5,4,0.867308533916849,0.867308533916849,0.63157088242221,0.63157088242221,"none"
"1021","sc8",4,400,"LCA",4,1,5,0.827160493827161,0.871192373808408,0.5520641757429,0.656668852403957,"none"
"1022","sc8",4,400,"GLM",4,1,4,0.871542428504454,0.871542428504454,0.641107968675925,0.641107968675925,"none"
"1023","sc8",4,400,"BMEM",4,1,4,0.869179559306142,0.869179559306142,0.636169226994708,0.636169226994708,"none"
"1024","sc8",4,400,"LCA",4,2,5,0.842012814502266,0.872655102359744,0.549555546111235,0.64680680511339,"none"
"1025","sc8",4,400,"GLM",4,2,5,0.842500390686045,0.860265666510392,0.529946970031618,0.604953015138977,"none"
"1026","sc8",4,400,"BMEM",4,2,5,0.831286138459134,0.860265666510392,0.521166072080311,0.604953015138977,"none"
"1027","sc8",4,400,"LCA",4,3,6,0.820259415533677,0.847351148616971,0.495063399559294,0.582574388403941,"none"
"1028","sc8",4,400,"GLM",4,3,4,0.858152836380685,0.858152836380685,0.584219551520348,0.584219551520348,"none"
"1029","sc8",4,400,"BMEM",4,3,4,0.858152836380685,0.858152836380685,0.584219551520348,0.584219551520348,"none"
"1030","sc8",4,400,"LCA",4,4,6,0.818959212376934,0.882781684638225,0.503242769234321,0.643767169668059,"none"
"1031","sc8",4,400,"GLM",4,4,4,0.884481950304735,0.884481950304735,0.64271035700064,0.64271035700064,"none"
"1032","sc8",4,400,"BMEM",4,4,4,0.884481950304735,0.884481950304735,0.64271035700064,0.64271035700064,"none"
"1033","sc8",4,400,"LCA",4,5,5,0.819796843256759,0.833548992030005,0.487060696725678,0.538854590742789,"none"
"1034","sc8",4,400,"GLM",4,5,4,0.834049070167214,0.834049070167214,0.53369487416333,0.53369487416333,"none"
"1035","sc8",4,400,"BMEM",4,5,4,0.834049070167214,0.834049070167214,0.53369487416333,0.53369487416333,"none"
"1036","sc8",8,100,"LCA",4,1,4,0.969990622069397,0.979193497968115,0.912102048721862,0.940825164200448,"none"
"1037","sc8",8,100,"GLM",4,1,4,0.979193497968115,0.979193497968115,0.940825164200448,0.940825164200448,"none"
"1038","sc8",8,100,"BMEM",4,1,4,0.979193497968115,0.979193497968115,0.940825164200448,0.940825164200448,"none"
"1039","sc8",8,100,"LCA",4,2,4,0.926376992810253,0.926376992810253,0.792932177128301,0.792932177128301,"none"
"1040","sc8",8,100,"GLM",4,2,4,0.938780869021569,0.938780869021569,0.829965457124811,0.829965457124811,"none"
"1041","sc8",8,100,"BMEM",4,2,4,0.938780869021569,0.938780869021569,0.829965457124811,0.829965457124811,"none"
"1042","sc8",8,100,"LCA",4,3,4,0.95838699593623,0.95838699593623,0.881847516467083,0.881847516467083,"none"
"1043","sc8",8,100,"GLM",4,3,4,0.9485839324789,0.9485839324789,0.862062965422533,0.862062965422533,"none"
"1044","sc8",8,100,"BMEM",4,3,4,0.9485839324789,0.9485839324789,0.862062965422533,0.862062965422533,"none"
"1045","sc8",8,100,"LCA",4,4,4,0.951784932791497,0.951784932791497,0.846240988736214,0.846240988736214,"none"
"1046","sc8",8,100,"GLM",4,4,4,0.951784932791497,0.951784932791497,0.846240988736214,0.846240988736214,"none"
"1047","sc8",8,100,"BMEM",4,4,4,0.951784932791497,0.951784932791497,0.846240988736214,0.846240988736214,"none"
"1048","sc8",8,100,"LCA",4,5,4,0.925776805251641,0.925776805251641,0.772031327044872,0.772031327044872,"none"
"1049","sc8",8,100,"GLM",4,5,4,0.918174429509222,0.918174429509222,0.77135930776718,0.77135930776718,"none"
"1050","sc8",8,100,"BMEM",4,5,4,0.918174429509222,0.918174429509222,0.77135930776718,0.77135930776718,"none"
"1051","sc8",8,200,"LCA",4,1,4,0.947541803406782,0.942991092358181,0.829208918342695,0.815573672179626,"none"
"1052","sc8",8,200,"GLM",4,1,4,0.9518924832005,0.9518924832005,0.836725368586171,0.836725368586171,"none"
"1053","sc8",8,200,"BMEM",4,1,4,0.947341772151899,0.947341772151899,0.8248121720073,0.8248121720073,"none"
"1054","sc8",8,200,"LCA",4,2,5,0.911836224410064,0.92783872480075,0.728345569605548,0.782020444026777,"none"
"1055","sc8",8,200,"GLM",4,2,4,0.956643225503985,0.956643225503985,0.853062531590772,0.853062531590772,"none"
"1056","sc8",8,200,"BMEM",4,2,4,0.952592592592593,0.952592592592593,0.842166843542133,0.842166843542133,"none"
"1057","sc8",8,200,"LCA",4,3,4,0.929188935771214,0.929188935771214,0.785388678675547,0.785388678675547,"none"
"1058","sc8",8,200,"GLM",4,3,4,0.921087669948429,0.921087669948429,0.764822327381147,0.764822327381147,"none"
"1059","sc8",8,200,"BMEM",4,3,4,0.921087669948429,0.921087669948429,0.764822327381147,0.764822327381147,"none"
"1060","sc8",8,200,"LCA",4,4,4,0.915886857321456,0.906785435224254,0.750243591179613,0.726514641827367,"none"
"1061","sc8",8,200,"GLM",4,4,4,0.929989060790749,0.929989060790749,0.779242422749944,0.779242422749944,"none"
"1062","sc8",8,200,"BMEM",4,4,4,0.929989060790749,0.929989060790749,0.779242422749944,0.779242422749944,"none"
"1063","sc8",8,200,"LCA",4,5,4,0.956843256758869,0.956843256758869,0.852934543136094,0.852934543136094,"none"
"1064","sc8",8,200,"GLM",4,5,4,0.941940928270042,0.941940928270042,0.80575060155225,0.80575060155225,"none"
"1065","sc8",8,200,"BMEM",4,5,4,0.941940928270042,0.941940928270042,0.80575060155225,0.80575060155225,"none"
"1066","sc8",8,400,"LCA",4,1,6,0.868377216970076,0.961221970466443,0.646344016475554,0.860328238994059,"none"
"1067","sc8",8,400,"GLM",4,1,4,0.963397140401594,0.963397140401594,0.863204000665406,0.863204000665406,"none"
"1068","sc8",8,400,"BMEM",4,1,4,0.963397140401594,0.963397140401594,0.863204000665406,0.863204000665406,"none"
"1069","sc8",8,400,"LCA",4,2,6,0.864601922025158,0.931544651925932,0.628165184837175,0.78452087082191,"none"
"1070","sc8",8,400,"GLM",4,2,4,0.937945151964997,0.937945151964997,0.796256112240149,0.796256112240149,"none"
"1071","sc8",8,400,"BMEM",4,2,4,0.935757481053207,0.935757481053207,0.788017826231125,0.788017826231125,"none"
"1072","sc8",8,400,"LCA",4,3,6,0.84990077349793,0.928169388233456,0.61229691904251,0.781467107823227,"none"
"1073","sc8",8,400,"GLM",4,3,4,0.953658879599969,0.953658879599969,0.837884242748659,0.837884242748659,"none"
"1074","sc8",8,400,"BMEM",4,3,4,0.958609266348934,0.958609266348934,0.852065049274365,0.852065049274365,"none"
"1075","sc8",8,400,"LCA",4,4,6,0.867902179857801,0.953996405969216,0.651382895402581,0.854420894885204,"none"
"1076","sc8",8,400,"GLM",4,4,5,0.943895616845066,0.958196734119853,0.807544231254672,0.85752296997865,"none"
"1077","sc8",8,400,"BMEM",4,4,5,0.945070708649113,0.958196734119853,0.810867873183553,0.85752296997865,"none"
"1078","sc8",8,400,"LCA",4,5,6,0.868677240409407,0.933757324790999,0.62486760648244,0.789242741092685,"none"
"1079","sc8",8,400,"GLM",4,5,4,0.948133447925619,0.948133447925619,0.823359699805206,0.823359699805206,"none"
"1080","sc8",8,400,"BMEM",4,5,4,0.948108445972342,0.948108445972342,0.820920187162696,0.820920187162696,"none"
"1081","sc9",2,100,"LCA",6,1,4,0.945932415519399,0.957146433041302,0.830414802932689,0.867128935948184,"none"
"1082","sc9",2,100,"GLM",6,1,6,0.900675844806007,0.900675844806007,0.700834066960785,0.700834066960785,"none"
"1083","sc9",2,100,"BMEM",6,1,6,0.900675844806007,0.900675844806007,0.700834066960785,0.700834066960785,"none"
"1084","sc9",2,100,"LCA",6,2,4,0.947534418022528,0.946933667083855,0.79946362771005,0.859543065316809,"none"
"1085","sc9",2,100,"GLM",6,2,6,0.916095118898623,0.916095118898623,0.733598192587666,0.733598192587666,"none"
"1086","sc9",2,100,"BMEM",6,2,6,0.916095118898623,0.916095118898623,0.733598192587666,0.733598192587666,"none"
"1087","sc9",2,100,"LCA",6,3,4,0.93531914893617,0.956545682102628,0.790771114964575,0.858516397193747,"none"
"1088","sc9",2,100,"GLM",6,3,6,0.917096370463079,0.917096370463079,0.741138190039281,0.741138190039281,"none"
"1089","sc9",2,100,"BMEM",6,3,6,0.925106382978723,0.925106382978723,0.748291508304208,0.748291508304208,"none"
"1090","sc9",2,100,"LCA",6,4,4,0.941326658322904,0.968961201501877,0.78875964349314,0.904278097986722,"none"
"1091","sc9",2,100,"GLM",6,4,6,0.942928660826033,0.942928660826033,0.779013534758203,0.779013534758203,"none"
"1092","sc9",2,100,"BMEM",6,4,6,0.942928660826033,0.942928660826033,0.779013534758203,0.779013534758203,"none"
"1093","sc9",2,100,"LCA",6,5,4,0.931914893617021,0.939123904881101,0.790407536848051,0.820178174397941,"none"
"1094","sc9",2,100,"GLM",6,5,6,0.947334167709637,0.947334167709637,0.800702280755539,0.800702280755539,"none"
"1095","sc9",2,100,"BMEM",6,5,6,0.947334167709637,0.947334167709637,0.800702280755539,0.800702280755539,"none"
"1096","sc9",2,200,"LCA",6,1,4,0.93791119449656,0.944915572232645,0.782157537317872,0.82070380800159,"none"
"1097","sc9",2,200,"GLM",6,1,6,0.889330831769856,0.889330831769856,0.645472362643389,0.645472362643389,"none"
"1098","sc9",2,200,"BMEM",6,1,5,0.874321450906817,0.889330831769856,0.640170399950577,0.645472362643389,"none"
"1099","sc9",2,200,"LCA",6,2,4,0.937260787992495,0.943214509068168,0.767334733747089,0.838369088063779,"none"
"1100","sc9",2,200,"GLM",6,2,6,0.908392745465916,0.908392745465916,0.723572578190339,0.723572578190339,"none"
"1101","sc9",2,200,"BMEM",6,2,6,0.931207004377736,0.931207004377736,0.779842889331476,0.779842889331476,"none"
"1102","sc9",2,200,"LCA",6,3,4,0.926704190118824,0.934459036898061,0.76087711883241,0.814502794545378,"none"
"1103","sc9",2,200,"GLM",6,3,6,0.89198248905566,0.89198248905566,0.657348985309822,0.657348985309822,"none"
"1104","sc9",2,200,"BMEM",6,3,6,0.89198248905566,0.89198248905566,0.657348985309822,0.657348985309822,"none"
"1105","sc9",2,200,"LCA",6,4,4,0.912245153220763,0.932307692307692,0.694783777639358,0.773823839750281,"none"
"1106","sc9",2,200,"GLM",6,4,6,0.910894308943089,0.910894308943089,0.701200813287252,0.701200813287252,"none"
"1107","sc9",2,200,"BMEM",6,4,6,0.910894308943089,0.910894308943089,0.701200813287252,0.701200813287252,"none"
"1108","sc9",2,200,"LCA",6,5,4,0.919199499687305,0.941813633520951,0.733311422287645,0.792812737652477,"none"
"1109","sc9",2,200,"GLM",6,5,6,0.919199499687305,0.919199499687305,0.729082308966414,0.729082308966414,"none"
"1110","sc9",2,200,"BMEM",6,5,6,0.919199499687305,0.919199499687305,0.729082308966414,0.729082308966414,"none"
"1111","sc9",2,400,"LCA",6,1,4,0.940481400437637,0.953873085339168,0.769301852276038,0.838501344543405,"none"
"1112","sc9",2,400,"GLM",6,1,6,0.899581119099719,0.899581119099719,0.689889461337634,0.689889461337634,"none"
"1113","sc9",2,400,"BMEM",6,1,6,0.894742106908409,0.894742106908409,0.668056779599241,0.668056779599241,"none"
"1114","sc9",2,400,"LCA",6,2,4,0.940368865270397,0.953973116598937,0.76582208836403,0.82211314080881,"none"
"1115","sc9",2,400,"GLM",6,2,6,0.915986245701782,0.915986245701782,0.704893545812531,0.704893545812531,"none"
"1116","sc9",2,400,"BMEM",6,2,6,0.915986245701782,0.915986245701782,0.704893545812531,0.704893545812531,"none"
"1117","sc9",2,400,"LCA",6,3,4,0.934166927164739,0.935667396061269,0.762743608261739,0.784752840875995,"none"
"1118","sc9",2,400,"GLM",6,3,6,0.914523288527665,0.914523288527665,0.690842415256222,0.690842415256222,"2 Warnings: Model failed to converge with max|grad| = 0.31093 (tol = 0.002, component 1). Next warning: checkConv(attr(opt, ""derivs""), opt$par, ctrl = control$checkConv, lbound = environment(devfun)$lower). Next warning: Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?. Next warning: checkConv(attr(opt, ""derivs""), opt$par, ctrl = control$checkConv, lbound = environment(devfun)$lower)"
"1119","sc9",2,400,"BMEM",6,3,6,0.914523288527665,0.914523288527665,0.690842415256222,0.690842415256222,"none"
"1120","sc9",2,400,"LCA",6,4,5,0.941769302907159,0.945182869646765,0.793326789240863,0.812390817421378,"none"
"1121","sc9",2,400,"GLM",6,4,6,0.907271022194436,0.907271022194436,0.691376765875622,0.691376765875622,"none"
"1122","sc9",2,400,"BMEM",6,4,6,0.907271022194436,0.907271022194436,0.691376765875622,0.691376765875622,"none"
"1123","sc9",2,400,"LCA",6,5,4,0.913698030634573,0.936730228196311,0.72628863432697,0.796787373396815,"none"
"1124","sc9",2,400,"GLM",6,5,6,0.910634573304158,0.910634573304158,0.704729557610692,0.704729557610692,"none"
"1125","sc9",2,400,"BMEM",6,5,6,0.910634573304158,0.910634573304158,0.704729557610692,0.704729557610692,"none"
"1126","sc9",4,100,"LCA",6,1,4,0.945966228893058,0.979987492182614,0.830414802932688,0.923172688034124,"none"
"1127","sc9",4,100,"GLM",6,1,6,0.851307066916823,0.851307066916823,0.654893069539635,0.654893069539635,"none"
"1128","sc9",4,100,"BMEM",6,1,5,0.870118824265166,0.870118824265166,0.717888680889811,0.717888680889811,"none"
"1129","sc9",4,100,"LCA",6,2,4,0.965978736710444,0.994396497811132,0.841516794342695,0.97152942385057,"none"
"1130","sc9",4,100,"GLM",6,2,6,0.88953095684803,0.88953095684803,0.684051098012702,0.684051098012702,"none"
"1131","sc9",4,100,"BMEM",6,2,6,0.875922451532208,0.875922451532208,0.640561755714086,0.640561755714086,"none"
"1132","sc9",4,100,"LCA",6,3,4,0.933358348968105,0.955171982489056,0.788188147456478,0.858645020683809,"none"
"1133","sc9",4,100,"GLM",6,3,6,0.897936210131332,0.897936210131332,0.708475867399368,0.708475867399368,"none"
"1134","sc9",4,100,"BMEM",6,3,5,0.890931832395247,0.905941213258286,0.696003241860854,0.707574096073495,"none"
"1135","sc9",4,100,"LCA",6,4,4,0.942163852407755,0.9693808630394,0.805624220020008,0.902595458135203,"none"
"1136","sc9",4,100,"GLM",6,4,6,0.883126954346467,0.883126954346467,0.674841506770967,0.674841506770967,"none"
"1137","sc9",4,100,"BMEM",6,4,6,0.872720450281426,0.872720450281426,0.640213155381938,0.640213155381938,"2 Warnings: There were 1 divergent transitions after warmup. See
https://mc-stan.org/misc/warnings.html#divergent-transitions-after-warmup
to find out why this is a problem and how to eliminate them.. Next warning: Examine the pairs() plot to diagnose sampling problems
"
"1138","sc9",4,100,"LCA",6,5,4,0.931156973108193,0.95797373358349,0.770965129577808,0.896696003238717,"none"
"1139","sc9",4,100,"GLM",6,5,6,0.866516572858036,0.866516572858036,0.676582481541177,0.676582481541177,"none"
"1140","sc9",4,100,"BMEM",6,5,6,0.867517198248906,0.867517198248906,0.659061036501181,0.659061036501181,"2 Warnings: There were 1 divergent transitions after warmup. See
https://mc-stan.org/misc/warnings.html#divergent-transitions-after-warmup
to find out why this is a problem and how to eliminate them.. Next warning: Examine the pairs() plot to diagnose sampling problems
"
"1141","sc9",4,200,"LCA",6,1,5,0.978393247889966,0.994498280712723,0.919762421372686,0.974180034420623,"none"
"1142","sc9",4,200,"GLM",6,1,6,0.896067521100344,0.896067521100344,0.706164768508578,0.706164768508578,"none"
"1143","sc9",4,200,"BMEM",6,1,6,0.893966864645202,0.893966864645202,0.67679181090242,0.67679181090242,"none"
"1144","sc9",4,200,"LCA",6,2,4,0.954285714285714,0.972441387933729,0.813897287934182,0.888431782978692,"none"
"1145","sc9",4,200,"GLM",6,2,6,0.889865582994686,0.889865582994686,0.673505425698572,0.673505425698572,"none"
"1146","sc9",4,200,"BMEM",6,2,6,0.882263207252266,0.882263207252266,0.651173037442959,0.651173037442959,"none"
"1147","sc9",4,200,"LCA",6,3,4,0.937880587683651,0.960387621131604,0.808574427168235,0.875096535775684,"none"
"1148","sc9",4,200,"GLM",6,3,6,0.890465770553298,0.890465770553298,0.66403929264207,0.66403929264207,"none"
"1149","sc9",4,200,"BMEM",6,3,6,0.907371053454204,0.907371053454204,0.710238125270525,0.710238125270525,"none"
"1150","sc9",4,200,"LCA",6,4,5,0.962738355736168,0.984345107846202,0.8709299442033,0.934899288769889,"none"
"1151","sc9",4,200,"GLM",6,4,6,0.907921225382932,0.907921225382932,0.718622045813208,0.718622045813208,"none"
"1152","sc9",4,200,"BMEM",6,4,6,0.876511409815567,0.876511409815567,0.66902023515388,0.66902023515388,"none"
"1153","sc9",4,200,"LCA",6,5,5,0.94593310409503,0.965139105970616,0.837368621622945,0.883563935191686,"none"
"1154","sc9",4,200,"GLM",6,5,6,0.910371991247265,0.910371991247265,0.759054283327537,0.759054283327537,"none"
"1155","sc9",4,200,"BMEM",6,5,6,0.919374804626446,0.919374804626446,0.758199596601903,0.758199596601903,"none"
"1156","sc9",4,400,"LCA",6,1,5,0.962219096733865,0.976983903734959,0.870208246315914,0.91073997198851,"none"
"1157","sc9",4,400,"GLM",6,1,6,0.887569932802,0.887569932802,0.674330387803172,0.674330387803172,"none"
"1158","sc9",4,400,"BMEM",6,1,5,0.881706516643226,0.889670260978278,0.68140295784805,0.666029546272126,"none"
"1159","sc9",4,400,"LCA",6,2,5,0.962294108454446,0.965094546022816,0.865569108538724,0.883938417832381,"none"
"1160","sc9",4,400,"GLM",6,2,6,0.868066885450852,0.868066885450852,0.648319679394897,0.648319679394897,"none"
"1161","sc9",4,400,"BMEM",6,2,5,0.883881856540084,0.843087982497265,0.685043770175499,0.572431279239265,"none"
"1162","sc9",4,400,"LCA",6,3,6,0.972295671198625,0.972295671198625,0.898541300342262,0.898541300342262,"none"
"1163","sc9",4,400,"GLM",6,3,6,0.878868573214565,0.878868573214565,0.649142941680685,0.649142941680685,"none"
"1164","sc9",4,400,"BMEM",6,3,5,0.870667291764338,0.860553211439287,0.647999190401633,0.60641096457963,"none"
"1165","sc9",4,400,"LCA",6,4,5,0.956580715736834,0.968407563681825,0.849570051163241,0.888109638158335,"none"
"1166","sc9",4,400,"GLM",6,4,6,0.893083294264729,0.893083294264729,0.68215970869857,0.68215970869857,"none"
"1167","sc9",4,400,"BMEM",6,4,4,0.868004375683701,0.867629317080794,0.620245636911233,0.615075526081427,"none"
"1168","sc9",4,400,"LCA",6,5,6,0.971070479762463,0.971070479762463,0.891866495785728,0.891866495785728,"none"
"1169","sc9",4,400,"GLM",6,5,6,0.886132208157525,0.886132208157525,0.673406804771944,0.673406804771944,"none"
"1170","sc9",4,400,"BMEM",6,5,4,0.852064385060166,0.892533208313799,0.583130681312355,0.677139353501611,"none"
"1171","sc9",8,100,"LCA",6,1,4,0.945983119724914,0.979993748046264,0.830414802932688,0.927112786130361,"none"
"1172","sc9",8,100,"GLM",6,1,3,0.742319474835886,0.874160675211003,0.435546647153785,0.695913573451742,"none"
"1173","sc9",8,100,"BMEM",6,1,5,0.917374179431072,0.848552672710222,0.798415888181114,0.649617195038077,"2 Warnings: There were 8 divergent transitions after warmup. See
https://mc-stan.org/misc/warnings.html#divergent-transitions-after-warmup
to find out why this is a problem and how to eliminate them.. Next warning: Examine the pairs() plot to diagnose sampling problems
"
"1174","sc9",8,100,"LCA",6,2,4,0.965589246639575,0.983994998437012,0.860746012224517,0.936336435353138,"none"
"1175","sc9",8,100,"GLM",6,2,6,0.882563301031572,0.882563301031572,0.701521101282561,0.701521101282561,"none"
"1176","sc9",8,100,"BMEM",6,2,4,0.843751172241325,0.845551734917162,0.610919753909096,0.599468662770735,"none"
"1177","sc9",8,100,"LCA",6,3,5,0.976792747733667,0.987596123788684,0.92318313434181,0.95510968361641,"none"
"1178","sc9",8,100,"GLM",6,3,6,0.882163175992498,0.882163175992498,0.7126615062556,0.7126615062556,"none"
"1179","sc9",8,100,"BMEM",6,3,6,0.868959049703032,0.868959049703032,0.676309147955686,0.676309147955686,"none"
"1180","sc9",8,100,"LCA",6,4,4,0.953585495467334,0.972191309784308,0.835679163462322,0.907473446850219,"none"
"1181","sc9",8,100,"GLM",6,4,6,0.887564864020006,0.887564864020006,0.686115240216303,0.686115240216303,"none"
"1182","sc9",8,100,"BMEM",6,4,6,0.8789621756799,0.8789621756799,0.682279854844914,0.682279854844914,"none"
"1183","sc9",8,100,"LCA",6,5,5,0.957986870897155,0.985995623632385,0.884701754364243,0.953563326885085,"none"
"1184","sc9",8,100,"GLM",6,5,6,0.873360425132854,0.873360425132854,0.688130719846164,0.688130719846164,"none"
"1185","sc9",8,100,"BMEM",6,5,6,0.859556111284776,0.859556111284776,0.648080075979623,0.648080075979623,"none"
"1186","sc9",8,200,"LCA",6,1,5,0.974896077512111,0.985897796530708,0.903189142383678,0.943717377309092,"none"
"1187","sc9",8,200,"GLM",6,1,6,0.922387873105173,0.922387873105173,0.771698888045389,0.771698888045389,"2 Warnings: Model failed to converge with max|grad| = 0.298561 (tol = 0.002, component 1). Next warning: checkConv(attr(opt, ""derivs""), opt$par, ctrl = control$checkConv, lbound = environment(devfun)$lower). Next warning: Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?. Next warning: checkConv(attr(opt, ""derivs""), opt$par, ctrl = control$checkConv, lbound = environment(devfun)$lower)"
"1188","sc9",8,200,"BMEM",6,1,6,0.917237068291921,0.917237068291921,0.732522747508973,0.732522747508973,"1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"1189","sc9",8,200,"LCA",6,2,5,0.968295046100953,0.987197999687451,0.8870479418961,0.946217640329588,"none"
"1190","sc9",8,200,"GLM",6,2,6,0.88868260665729,0.88868260665729,0.707165362437765,0.707165362437765,"none"
"1191","sc9",8,200,"BMEM",6,2,6,0.83942491014221,0.83942491014221,0.58625077434649,0.58625077434649,"1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"1192","sc9",8,200,"LCA",6,3,5,0.969695264885138,0.969695264885138,0.892942628684234,0.908660292715276,"none"
"1193","sc9",8,200,"GLM",6,3,6,0.888182528520081,0.888182528520081,0.716982699071734,0.716982699071734,"none"
"1194","sc9",8,200,"BMEM",6,3,6,0.885032036255665,0.885032036255665,0.704015455321296,0.704015455321296,"none"
"1195","sc9",8,200,"LCA",6,4,5,0.96589467104235,0.968645100797,0.882382672282086,0.888385024837188,"none"
"1196","sc9",8,200,"GLM",6,4,6,0.850576652601969,0.850576652601969,0.65694479194981,0.65694479194981,"none"
"1197","sc9",8,200,"BMEM",6,4,6,0.85957805907173,0.85957805907173,0.648177903449155,0.648177903449155,"none"
"1198","sc9",8,200,"LCA",6,5,5,0.955393030160963,0.969195186747929,0.873337922887428,0.898329920275974,"none"
"1199","sc9",8,200,"GLM",6,5,5,0.862078449757775,0.863778715424285,0.664600940242305,0.656258166906167,"none"
"1200","sc9",8,200,"BMEM",6,5,6,0.881731520550086,0.881731520550086,0.67186260965951,0.67186260965951,"none"
"1201","sc9",8,400,"LCA",6,1,6,0.965784826939605,0.973172904133135,0.891859822818821,0.905397180492508,"none"
"1202","sc9",8,400,"GLM",6,1,5,0.88854129228846,0.899767169310102,0.749860833628181,0.765248388453858,"none"
"1203","sc9",8,400,"BMEM",6,1,5,0.851225877021642,0.851225877021642,0.667093383271583,0.667093383271583,"none"
"1204","sc9",8,400,"LCA",6,2,6,0.970660207828737,0.970660207828737,0.89563434970333,0.89563434970333,"none"
"1205","sc9",8,400,"GLM",6,2,6,0.844650363309634,0.844650363309634,0.628184905118372,0.628184905118372,"2 Warnings: Model failed to converge with max|grad| = 0.452143 (tol = 0.002, component 1). Next warning: checkConv(attr(opt, ""derivs""), opt$par, ctrl = control$checkConv, lbound = environment(devfun)$lower). Next warning: Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?. Next warning: checkConv(attr(opt, ""derivs""), opt$par, ctrl = control$checkConv, lbound = environment(devfun)$lower)"
"1206","sc9",8,400,"BMEM",6,2,6,0.864026877099773,0.864026877099773,0.629367349681136,0.629367349681136,"1 Warnings: Bulk Effective Samples Size (ESS) is too low, indicating posterior means and medians may be unreliable.
Running the chains for more iterations may help. See
https://mc-stan.org/misc/warnings.html#bulk-ess"
"1207","sc9",8,400,"LCA",6,3,6,0.987849050707087,0.987849050707087,0.953335626514923,0.95070055807393,"none"
"1208","sc9",8,400,"GLM",6,3,6,0.883203375263693,0.883203375263693,0.684825137135726,0.684825137135726,"none"
"1209","sc9",8,400,"BMEM",6,3,6,0.863251816548168,0.863251816548168,0.634033546276981,0.634033546276981,"none"
"1210","sc9",8,400,"LCA",6,4,6,0.975848113133839,0.973322915852801,0.911530184908042,0.906422498581279,"none"
"1211","sc9",8,400,"GLM",6,4,6,0.903517462301742,0.903517462301742,0.727049721741033,0.727049721741033,"none"
"1212","sc9",8,400,"BMEM",6,4,4,0.848300648488163,0.889503867489648,0.600413402072199,0.69351049274524,"none"
"1213","sc9",8,400,"LCA",6,5,6,0.980410969607001,0.970960231268068,0.925296771750029,0.903330137851029,"none"
"1214","sc9",8,400,"GLM",6,5,6,0.884528478787405,0.884528478787405,0.685118859384045,0.685118859384045,"2 Warnings: Model failed to converge with max|grad| = 0.425749 (tol = 0.002, component 1). Next warning: checkConv(attr(opt, ""derivs""), opt$par, ctrl = control$checkConv, lbound = environment(devfun)$lower). Next warning: Model is nearly unidentifiable: very large eigenvalue
 - Rescale variables?. Next warning: checkConv(attr(opt, ""derivs""), opt$par, ctrl = control$checkConv, lbound = environment(devfun)$lower)"
"1215","sc9",8,400,"BMEM",6,5,6,0.869339792171263,0.869339792171263,0.663272191132501,0.663272191132501,"none"
